Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
0067880031 OLD STURBRIDGE INC,4/13/2018,1 kWh,kWh,241.325,224.7,216.825,218.575,211.225,214.375,219.975,59.325,0.0,10.5,0.0,0.7,0.0,0.0,21.175,34.125,0.0,0.0,60.9,169.75,167.65,147.525,148.575,152.95
0067880031 OLD STURBRIDGE INC,4/14/2018,1 kWh,kWh,149.45,173.775,166.775,180.425,178.85,191.275,178.85,18.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,155.225,214.725,227.85,225.75,234.325,229.775
0067880031 OLD STURBRIDGE INC,4/15/2018,1 kWh,kWh,231.525,227.5,228.025,236.425,236.425,260.575,278.25,222.425,163.8,149.45,224.7,225.575,149.975,185.325,159.6,134.575,208.95,261.8,290.15,305.9,301.7,294.0,283.5,297.15
0067880031 OLD STURBRIDGE INC,4/16/2018,1 kWh,kWh,295.75,296.975,288.925,277.55,293.475,273.7,299.075,301.525,287.525,306.6,291.2,180.25,199.675,273.35,278.075,178.15,231.35,201.775,188.3,247.1,266.175,257.075,254.8,266.875
0067880031 OLD STURBRIDGE INC,4/17/2018,1 kWh,kWh,238.35,252.0,252.7,277.025,264.775,280.7,249.375,90.825,2.1,11.55,14.175,0.0,0.0,0.0,24.325,28.7,152.075,160.825,191.45,246.4,227.325,240.275,238.0,246.75
0067880031 OLD STURBRIDGE INC,4/18/2018,1 kWh,kWh,261.8,261.975,272.3,257.775,280.35,286.3,278.775,144.2,16.1,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.35,16.275,130.725,207.725,216.3,222.95,224.35,221.9
0067880031 OLD STURBRIDGE INC,4/19/2018,1 kWh,kWh,245.35,245.875,250.075,243.6,248.85,268.45,274.925,270.025,267.05,224.35,208.95,120.575,73.15,62.3,119.0,0.175,10.675,13.825,127.225,251.65,254.975,254.275,263.55,260.575
0067880031 OLD STURBRIDGE INC,4/20/2018,1 kWh,kWh,280.35,268.625,285.075,287.35,292.25,300.125,267.575,141.4,2.8,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,5.6,138.95,201.95,200.9,217.175,214.9,221.9
0067880031 OLD STURBRIDGE INC,4/21/2018,1 kWh,kWh,227.15,251.825,242.55,268.8,250.95,275.8,227.325,14.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.075,171.85,183.4,190.925,190.4,204.225
0067880031 OLD STURBRIDGE INC,4/22/2018,1 kWh,kWh,224.175,238.0,243.95,247.275,264.6,287.7,240.8,10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.975,154.525,167.475,185.675,188.825,198.1
0067880031 OLD STURBRIDGE INC,4/23/2018,1 kWh,kWh,208.6,213.325,248.675,247.275,255.675,265.3,202.475,5.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.475,130.025,141.225,148.4,160.825,175.175
0067880031 OLD STURBRIDGE INC,4/24/2018,1 kWh,kWh,184.275,206.325,203.875,212.275,237.825,235.375,171.85,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.05,123.025,125.65,122.85,137.725,131.075
0067880031 OLD STURBRIDGE INC,4/25/2018,1 kWh,kWh,139.125,138.6,142.975,160.475,161.0,158.9,177.8,132.125,163.275,106.05,32.025,0.0,5.075,24.325,40.075,12.6,70.0,81.725,137.025,166.425,158.9,137.2,157.5,155.925
0067880031 OLD STURBRIDGE INC,4/26/2018,1 kWh,kWh,162.75,151.2,142.8,148.4,147.875,173.075,167.125,81.725,112.0,33.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,33.425,133.7,135.625,149.1,143.85,145.075
