Account,Date,Channel,Units,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00
0074816023 SALVE REGINA,3/27/2018,1 kWh,kWh,97.8,85.764,73.56,70.476,76.572,82.956,111.936,149.916,178.176,183.852,190.38,218.00400000000002,223.72799999999998,204.108,208.548,239.25599999999997,221.06400000000002,214.044,224.268,193.14,171.084,142.86,144.276,128.892
0074816023 SALVE REGINA,3/28/2018,1 kWh,kWh,107.62799999999999,96.57600000000001,77.58,71.556,75.876,87.92399999999999,110.32799999999999,174.34799999999998,178.88400000000001,199.53599999999997,205.77599999999998,224.592,228.396,209.44799999999998,210.78,202.632,190.32,172.092,159.912,140.71200000000002,118.68,91.92,97.404,90.73200000000001
0074816023 SALVE REGINA,3/29/2018,1 kWh,kWh,90.744,83.72399999999999,73.152,70.656,69.50399999999999,76.212,83.32799999999999,83.47200000000001,84.37200000000001,91.74,99.78,112.512,101.58,96.99600000000001,96.6,96.936,85.60799999999999,82.656,79.35600000000001,82.39200000000001,84.348,84.10799999999999,83.53200000000001,94.044
0074816023 SALVE REGINA,3/30/2018,1 kWh,kWh,78.55199999999999,76.176,74.508,68.628,69.096,77.58,75.972,82.2,76.548,77.988,79.632,83.616,89.22,93.25200000000001,80.664,76.632,78.372,77.34,77.556,77.04,77.712,76.056,75.528,76.38
0074816023 SALVE REGINA,3/31/2018,1 kWh,kWh,75.072,74.49600000000001,68.52,67.524,66.024,73.464,74.748,74.592,76.056,77.94,75.348,77.652,76.2,78.3,77.196,78.648,76.944,77.76,75.744,75.756,75.94800000000001,76.77600000000001,75.108,76.104
0074816023 SALVE REGINA,4/1/2018,1 kWh,kWh,74.964,74.064,67.128,64.71600000000001,66.06,74.268,74.568,74.904,74.568,73.956,77.892,81.54,81.852,76.38,79.74,77.736,77.376,76.812,74.556,76.056,78.168,76.392,77.376,85.992
0074816023 SALVE REGINA,4/2/2018,1 kWh,kWh,79.908,75.612,69.0,66.22800000000001,65.88,73.428,78.792,89.652,98.34,106.32,121.39200000000001,113.088,126.588,135.6,144.06,147.768,168.312,173.112,168.072,157.308,122.80799999999999,110.42399999999999,128.148,94.8
0074816023 SALVE REGINA,4/3/2018,1 kWh,kWh,83.76,81.27600000000001,78.66,75.012,79.416,82.39200000000001,113.256,147.768,165.38400000000001,191.52,197.328,218.77200000000002,212.49599999999998,193.68,186.168,188.748,200.196,211.02,191.34,176.604,133.128,132.852,122.712,94.09200000000001
0074816023 SALVE REGINA,4/4/2018,1 kWh,kWh,88.69200000000001,79.296,77.82,74.34,78.012,82.788,117.684,149.004,165.78,192.22799999999998,202.06799999999998,210.87599999999998,217.968,210.36,197.076,196.572,206.16,198.408,193.92,175.05599999999998,150.72,98.412,110.148,94.344
0074816023 SALVE REGINA,4/5/2018,1 kWh,kWh,93.396,83.22,80.316,71.88,72.768,83.544,109.848,143.112,179.04,194.49599999999998,211.104,209.82,218.44799999999998,220.632,210.168,214.308,211.968,197.50799999999998,191.65200000000002,185.688,137.364,116.244,121.164,102.66
0074816023 SALVE REGINA,4/6/2018,1 kWh,kWh,98.00399999999999,86.02799999999999,74.904,71.472,71.1,82.344,118.64399999999999,154.21200000000002,180.09599999999998,181.908,207.94799999999998,226.5,206.4,214.356,210.75599999999997,225.372,197.84400000000002,210.99599999999998,208.2,172.896,146.50799999999998,128.04,127.476,95.49600000000001
0074816023 SALVE REGINA,4/7/2018,1 kWh,kWh,90.876,81.9,73.632,72.92399999999999,69.108,79.86,94.896,102.624,136.06799999999998,146.088,177.44400000000002,176.592,200.50799999999998,204.708,182.976,158.424,174.6,178.488,180.204,152.412,120.78,111.012,96.264,92.796
0074816023 SALVE REGINA,4/8/2018,1 kWh,kWh,81.948,80.688,72.408,68.304,66.84,74.592,81.876,91.824,106.512,124.044,131.316,178.11599999999999,184.488,194.49599999999998,192.324,188.88,189.48,191.604,186.264,155.46,120.396,120.552,123.012,113.85600000000001
